Movie ID,Dialogue ID,Chapter ID,Place ID,Character ID,Incantation,Dialogue
2,1106,41,42,1,No Spell,Wha-aahhh!
2,1107,41,42,2,No Spell,Harry! Hold on! Take my hand! Hold on!
2,1108,41,42,1,No Spell,I'm trying. Your hand's all sweaty.
2,1109,41,42,1,No Spell,I think we found the train.
2,1110,41,42,2,No Spell,Yeah.
2,1111,42,67,2,No Spell,Welcome home.
2,1112,42,67,1,No Spell,Up! Up!
2,1113,42,67,2,No Spell,It's not working! Ahhhh!
2,1114,42,67,1,No Spell,Up! Up! Ron! Mind that tree!
2,1115,42,67,2,No Spell,Stop! Stop! Stop! Huh Aahh!
2,1116,42,67,1,No Spell,Ahh!
2,1117,42,67,2,No Spell,Ahh-ha-ha! My wand! Look at my wand!
2,1118,42,67,1,No Spell,Be thankful it's not your neck.
2,1119,42,67,2,No Spell,What's happening?
2,1120,42,67,1,No Spell,I don't know.
2,1121,42,67,155,No Spell,Argg!
2,1122,42,67,1,No Spell,Ahh! Ahh! Ahh!
2,1123,42,67,2,No Spell,Ahh! Ahh! Ahh!
2,1124,42,67,2,No Spell,Ahh! Ahhhh! Ahh!
2,1125,42,67,1,No Spell,Aaaahhhh!
2,1126,42,67,2,No Spell,Aaaahhhh!
2,1127,42,67,1,No Spell,Come on! Go! Fast!
2,1128,42,67,1,No Spell,Ahh!
2,1129,42,67,2,No Spell,Ahh!
2,1130,42,67,2,No Spell,"Scabbers, you OK? The car! Dad's gonna kill me."
2,1131,43,49,1,No Spell,"See you, Hedwig. So, a house elf shows up in my bedroom, we can't get through the barrier to platform nine and three-quarters, we almost get killed by a tree clearly someone doesn't want me here this year."
2,1132,43,49,35,No Spell,"Well, take a good look lads. This night might well be the last you spend in this castle. Hm. Oh, dear, we are in trouble."
2,1133,43,49,6,No Spell,You were seen by no less than seven Muggles. Do you have any idea how serious this is? You have risked the exposure of our world. Not to mention the damage you inflicted on a Whomping Willow that's been on these grounds since before you were born.
2,1134,43,49,2,No Spell,"Honestly, Professor Snape, I think it did more damage to us."
2,1135,43,49,6,No Spell,"Silence! I assure you, that were you in Slytherin, and your fate rested with me, the both of you would be on the train home- tonight. As it is"
2,1136,43,49,4,No Spell,They are not.
2,1137,43,49,1,No Spell,Professor Dumbledore. Professor McGonagall.
2,1138,43,49,6,No Spell,"Headmaster, these boys have flouted the Decree for the Restriction of Underage Wizardry. As such--"
2,1139,43,49,4,No Spell,"I am well aware of our bylaws, Severus, having written quite a few of them myself. However, as head of Gryffindor house, it is for Professor McGonagall to determine the appropriate action."
2,1140,43,49,2,No Spell,"We'll go and get our stuff, then."
2,1141,43,49,7,No Spell,"What are you talking about, Mr. Weasley?"
2,1142,43,49,2,No Spell,"You're going to expel us, aren't you?"
2,1143,43,49,7,No Spell,"Not today, Mr. Weasley. But, I must impress on both of you the seriousness of what you have done. I will be writing to your families tonight, and you will both receive detention."
2,1144,44,38,79,No Spell,"Morning, everyone! Good morning, everyone!"
2,1145,44,38,136,No Spell,"Good morning, Professor Sprout!"
2,1146,44,38,79,No Spell,"Welcome to Greenhouse Three, Second Years. Now, gather around, everyone. Today, we are going to repot Mandrakes. Who here can tell me the properties of the Mandrake root? Yes, Miss Granger."
2,1147,44,38,3,No Spell,"Mandrake, or Mandragora, is used to return those who have been Petrified to their original state. It's also quite dangerous. The Mandrake's cry is fatal to anyone who hears it."
2,1148,44,38,79,No Spell,"Excellent! Ten points to Gryffindor! Now, as our Mandrakes are still only seedlings their cries won't kill you yet. But they could knock you out for several hours, which is why I have given each of you a pair of earmuffs for auditory protection. So, could you please put them on, right away? Quickly! Flaps tight down, and watch me closely. You grasp your Mandrake firmly, you pull it sharply up out of the pot"
2,1149,44,38,136,No Spell,Aah! Ooh!
2,1150,44,38,79,No Spell,Got it? And now you dunk it down into the other pot and pour a little sprinkling of soil to keep him warm.
2,1151,44,38,10,No Spell,Uhh
2,1152,44,38,79,No Spell,"Uh, Longbottom's been neglecting his earmuffs."
2,1153,44,38,29,No Spell,"No, ma'am, he's just fainted."
2,1154,44,38,79,No Spell,"Yes, well, just leave him there. Right! On we go! Plenty of pots to go around. Grasp your Mandrake, and pull it up!"
2,1155,44,36,126,No Spell,There's Nearly-Headless-Nick!
2,1156,44,36,47,No Spell,"Hello, Percy. Miss Clearwater."
2,1157,44,36,37,No Spell,"Hello, Sir Nicholas!"
2,1158,44,36,2,No Spell,"Huhh Say it, I'm doomed."
2,1159,44,36,1,No Spell,You're doomed.
2,1160,44,36,106,No Spell,"Hi, Harry!  I'm Colin Creevy! I'm in Gryffindor, too!"
2,1161,44,36,1,No Spell,"Oh- Hi, Colin. Nice to meet you."
2,1162,44,36,75,No Spell,Ron? Is that your owl?
2,1163,44,36,127,No Spell,"Ha-ha Ha, ha."
2,1164,44,36,2,No Spell,"Bloody bird's a menace. Oh, no!"
2,1165,44,36,29,No Spell,"Look, everyone! Weasley's got himself a Howler!"
2,1166,44,36,10,No Spell,"Go on, Ron. I ignored one from my gran once. It was horrible."
2,1167,44,36,159,No Spell,"RONALD WEASLEY! HOW DARE YOU STEAL THAT CAR! I AM ABSOLUTLEY DISGUSTED! YOUR FATHER'S NOW FACING AN INQUIRY AT WORK, AND IT'S ENTIRELY YOUR FAULT! IF YOU PUT ANOTHER TOE OUT OF LINE, WE'LL BRING YOU STRAIGHT HOME! Oh, and Ginny, dear, congratulations on making Gryffindor. Your father and I are so proud. Thhhhbt!"
2,1168,45,30,28,No Spell,"Let me introduce you to your new Defense Against the Dark Arts teacher me! Gilderoy Lockhart, Order of Merlin, Third Class, Honorary Member of the Dark Force Defense League, and five-times winner of Witch Weekly's Most-Charming-Smile Award- but I don't talk about that. I didn't get rid of the Bandon Banshee by smiling at him. Huh, huh, huh hee, hee Now- be warned! It is my job to arm you against the foulest creatures known to wizardkind. You may find yourselves facing your worst fears in this room. Know only that no harm can befall you whilst I am here. I must ask you not to scream. It might provoke them!"
2,1169,45,30,29,No Spell,Cornish pixies?
2,1170,45,30,28,No Spell,Freshly caught Cornish pixies!
2,1171,45,30,29,No Spell,"Ha, ha. Ha, ha, ha"
2,1172,45,30,28,No Spell,"Laugh if you will, Mr. Finnigan, but pixies can be devilish tricky little blighters. Let's see what you make of them, ha! Come on now- round them up, round them up, they're only pixies!"
2,1173,45,30,142,No Spell,Just stay there!
2,1174,45,30,10,No Spell,Ah! Aaah! Aaah! Aah- aah!
2,1175,45,30,10,No Spell,"Hey, get me down!"
2,1176,45,30,3,No Spell,Get off me!
2,1177,45,30,1,No Spell,Stop! Stop! Hold still!
2,1178,45,30,28,Peskipiski Pesternomi,Peskipiksi pesternomi!
2,1179,45,30,142,No Spell,"Hee, hee, hee!"
2,1180,45,30,142,No Spell,Yeeee-haw!
2,1181,45,30,142,No Spell,Wheee!
2,1182,45,30,28,No Spell,I'll ask you three to just nip the rest of them back into their cage!
2,1183,45,30,2,No Spell,What do we do now?
2,1184,45,30,3,Immobulus,Immobulus!
2,1185,45,30,10,No Spell,Why is it always me?
2,1186,46,45,46,No Spell,"I spent the summer devising a whole new Quidditch program. We are gonna train earlier, harder, and longer. What- I don't believe it! Where do you think you're goin', Flint?"
2,1187,46,45,82,No Spell,Quidditch practice.
2,1188,46,45,46,No Spell,I booked the pitch for Gryffindor today.
2,1189,46,45,82,No Spell,"Easy, Wood. I've got a note."
2,1190,46,45,2,No Spell,Uh-oh. I smell trouble.
2,1191,46,45,46,No Spell,"I, Professor Severus Snape, do hereby give the Slytherin team permission to practice today, owing to the need to train their new Seeker.” You've got a new Seeker. Who?"
2,1192,46,45,1,No Spell,Malfoy?
2,1193,46,45,12,No Spell,That's right. And that's not all that new this year.
2,1194,46,45,2,No Spell,Those are Nimbus Two Thousand and Ones! How did you get those?
2,1195,46,45,82,No Spell,A gift from Draco's father.
2,1196,46,45,12,No Spell,"You see Weasley, unlike some, my father can afford the best."
2,1197,46,45,3,No Spell,At least no one on the Gryffindor team had to buy their way in. They got it on pure talent.
2,1198,46,45,12,No Spell,"No one asked your opinion, you filthy little Mudblood!"
2,1199,46,45,2,No Spell,"You'll pay for that one, Malfoy. Eat slugs!"
2,1200,46,45,127,No Spell,"Ha, ha, ha!"
2,1201,46,45,12,No Spell,"Ha, ha!"
2,1202,46,45,3,No Spell,"You okay, Ron? Say something!"
2,1203,46,45,126,No Spell,Ooh! Ugh! Yech!
2,1204,46,45,106,No Spell,"Wow! Can you turn him around, Harry?"
2,1205,46,45,1,No Spell,"No, Colin! Get out of the way! Let's take him to Hagrid's."
2,1206,46,45,1,No Spell,He'll know what to do.
2,1207,46,45,127,No Spell,"Ha, ha, ha"
2,1208,46,45,12,No Spell,"Ha, ha"
2,1209,46,40,5,No Spell,"Wo, this calls for a specialist's equipment. Nothin' to do but wait'll it stops, I'm afraid."
2,1210,46,40,1,No Spell,Ah! Oh Okay.
2,1211,46,40,5,No Spell,"Better out than in. Who's Ron tryin' to curse, anyway?"
2,1212,46,40,1,No Spell,"Malfoy. He called Hermione, um, well, I don't- I don't know exactly what it means."
2,1213,46,40,3,No Spell,He called me a Mudblood.
2,1214,46,40,5,No Spell,He did not!
2,1215,46,40,1,No Spell,What's a Mudblood?
2,1216,46,40,3,No Spell,It means dirty blood.” Mudblood's a really foul name for someone who is Muggle-born. Someone with non-magic parents. Someone like me. It's not a term one usually hears in civilized conversation.
2,1217,46,40,5,No Spell,"See, the thing is, Harry, there're some wizards, like the Malfoy family, who think they're better'n everyone else because they're what people call pure blood.”"
2,1218,46,40,1,No Spell,That's horrible!
2,1219,46,40,2,No Spell,It's disgusting.
2,1220,46,40,5,No Spell,"And it's codswallop, to boot. Dirty blood.” Why, there isn't a wizard alive today that's not half blood or less. More ter the point, they've yet to think of a spell that our Hermione can' do. Come here Don't you think on it, Hermione. Don't you think on it for one minute eh?"
2,1221,46,30,28,No Spell,"Harry, Harry, Harry Can you possibly imagine a better way to serve detention than by helping me to answer my fan mail?"
2,1222,46,30,1,No Spell,Not really.
2,1223,46,30,28,No Spell,"Fame is a fickle friend, Harry. Celebrity is as celebrity does. Remember that."
2,1224,46,30,86,No Spell,"Come, come, come to me. Come to me!"
2,1225,46,30,1,No Spell,What?
2,1226,46,30,28,No Spell,Sorry?
2,1227,46,30,1,No Spell,That voice.
2,1228,46,30,28,No Spell,Voice?
2,1229,46,30,1,No Spell,Didn't you hear it?
2,1230,46,30,28,No Spell,"What are you talking about, Harry? I think we're getting a bit a- drowsy. And, Great Scott- no wonder! Look at the time! We've been here nearly four hours! Spooky how the time flies when one's having fun. Heh, heh."
2,1231,46,30,1,No Spell,Spooky.
2,1232,47,28,86,No Spell,Blood. I smell blood. Let me rip you. Let me kill you. Kill! Kill!
2,1233,47,28,3,No Spell,Harry!
2,1234,47,28,1,No Spell,Did you hear it?
2,1235,47,28,2,No Spell,Hear what?
2,1236,47,28,1,No Spell,That voice.
2,1237,47,28,3,No Spell,Voice? What voice?
2,1238,47,28,1,No Spell,I heard it first in Lockhart's office. And then again just-
2,1239,47,28,86,No Spell,It's time.
2,1240,47,28,1,No Spell,It's moving. I think it's going to kill.
2,1241,47,28,2,No Spell,Kill?
2,1242,47,28,3,No Spell,"Harry, wait! Not so fast!"
2,1243,47,28,1,No Spell,Strange. I've never seen spiders act like that.
2,1244,47,28,2,No Spell,I don't like spiders What's that?
2,1245,47,28,3,No Spell,The Chamber of Secrets has been opened enemies the heir beware.' It's written in blood.
2,1246,47,28,1,No Spell,"Oh, no It's Filch's cat. It's Mrs. Norris."
2,1247,47,28,127,No Spell,Ahhh! What's that?
2,1248,47,28,85,No Spell,Oh!
2,1249,47,28,12,No Spell,"'Enemies of the heir beware!' You'll be next, Mudbloods!"
2,1250,47,28,35,No Spell,"What's going on 'ere? Go on, make way, make way. Potter-- What are youMrs. Norris? You'vemurdered my cat."
2,1251,47,28,1,No Spell,No. No.
2,1252,47,28,35,No Spell,I'll kill ya I'll kill ya!
2,1253,47,28,4,No Spell,"Argus! Argus, I Everyone will proceed to their dormitories immediately. Everyone except you three."
2,1254,47,28,126,No Spell,"Ravenclaws, follow me!"
2,1255,47,28,4,No Spell,"She's not dead, Argus. She has been Petrified."
2,1256,47,28,28,No Spell,"Ah, thought so. So unlucky I wasn't there. I know exactly the counter curse that could have spared her."
2,1257,47,28,4,No Spell,"But how she has been Petrified, I cannot say"
2,1258,47,28,35,No Spell,Ask him. It's him who's done it. You saw what he wrote on the wall.
2,1259,47,28,1,No Spell,"It's not true sir, I swear. I never touched Mrs. Norris."
2,1260,47,28,35,No Spell,Rubbish!
2,1261,47,28,6,No Spell,"If I might, Headmaster? Perhaps Potter and his friends were simply in the wrong place at the wrong time. However, the circumstances are suspicious. I, for one, don't recall seeing Potter at dinner."
2,1262,47,28,28,No Spell,"I'm afraid that's my doing, Severus. You see, Harry was helping me answer my fan mail."
2,1263,47,28,3,No Spell,"That's why Ron and I went looking for him, Professor. We'd just found him when he said"
2,1264,47,28,6,No Spell,"Yes, Miss Granger?"
2,1265,47,28,1,No Spell,When I said I wasn't hungry. We were heading back to the common room when we found Mrs. Norris.
2,1266,47,28,4,No Spell,"Innocent until proven guilty, Severus."
2,1267,47,28,35,No Spell,My cat has been Petrified. I wanna see some punishment!
2,1268,47,28,4,No Spell,"We will be able to cure her, Argus. As I understand it, Madame Sprout has a very healthy growth of Mandrakes. When matured, a potion will be made which will revive Mrs. Norris. And in the meantime, I strongly recommend caution to all."
2,1269,47,28,3,No Spell,"It's a bit strange, isn't it?"
2,1270,47,28,1,No Spell,Strange?
2,1271,47,28,3,No Spell,"You hear this voice, a voice only you can hear, and then Mrs. Norris turns up Petrified. It's just strange."
2,1272,47,28,1,No Spell,"Do you think I should have told them? Dumbledore and the others, I mean?"
2,1273,47,28,2,No Spell,Are you mad?
2,1274,47,28,3,No Spell,"No, Harry. Even in the wizarding world, hearing voices isn't a good sign."
2,1275,47,28,150,No Spell,"She's right, you know."
2,1276,48,61,7,Vera Verto,"Could I have your attention, please? Right. Now, today, we will be transforming animals into water goblets. Like so. One, two, three, Vera verto. Now it's your turn. Well, who would like to go first? Ah! Mr. Weasley. One, two, three. Vera verto.”"
2,1277,48,61,2,Vera Verto,Ahem. Vera verto!
2,1278,48,61,127,No Spell,"Ha, ha, ha, ha, ha"
2,1279,48,61,7,No Spell,"That wand needs replacing, Mr. Weasley. Yes, Miss Granger?"
2,1280,48,61,3,No Spell,"Professor, I was wondering if you could tell us aboutthe Chamber of Secrets?"
2,1281,48,61,7,No Spell,"Well, very well. Well, you all know, of course, that Hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age: Godric Gryffindor, Helga Hufflepuff, Rowena Ravenclaw, and Salazar Slytherin. Now, three of the founders coexisted quite harmoniously. One did not."
2,1282,48,61,2,No Spell,Three guesses who.
2,1283,48,61,7,No Spell,"Salazar Slytherin wished to be more selective about the students admitted to Hogwarts. He believed magical learning should be kept within all-magic families. In other words, pure-bloods.” Unable to sway the others, he decided to leave the school. Now, according to legend, Slytherin had built a hidden chamber in this castle, known as the Chamber of Secrets. Though, shortly before departing, he sealed it until that time when his own true heir returned to the school. The heir alone would be able to open the Chamber and unleash the horror within, and by so doing purge the school of all those who, in Slytherin's view, were unworthy to study magic."
2,1284,48,61,3,No Spell,Muggle-borns.
2,1285,48,61,7,No Spell,"Well, naturally, the school had been searched many times. No such chamber has been found."
2,1286,48,61,3,No Spell,Professor? What exactly does legend tell us lies within the Chamber?
2,1287,48,61,7,No Spell,"Well, the Chamber is said to home to something that only the Heir of Slytherin can control. It is said to be the home of a monster."
2,1288,48,45,2,No Spell,D'you think it's true? D'you think there really is a Chamber of Secrets?
2,1289,48,45,3,No Spell,Yes. Couldn't you tell? McGonagall's worried. All the teachers are.
2,1290,48,45,1,No Spell,"Well, if there really is a Chamber of Secrets, a-and it really has been opened, then that means---"
2,1291,48,45,3,No Spell,"The Heir of Slytherin has returned to Hogwarts. The question is, who is it?"
2,1292,48,45,2,No Spell,Let's think. Who do we know who thinks all Muggle-borns are scum?
2,1293,48,45,3,No Spell,If you're talking about Malfoy.
2,1294,48,45,2,No Spell,"Of course. You heard him! 'You'll be next Mudbloods,'"
2,1295,48,45,3,No Spell,"I heard him. But Malfoy, the Heir of Slytherin?"
2,1296,48,45,1,No Spell,"Well, maybe Ron's right, Hermione. I mean, look at his family. The whole lot of them have been in Slytherin for centuries."
2,1297,48,45,2,No Spell,Crabbe and Goyle must know. Maybe we could trick them into telling.
2,1298,48,45,3,No Spell,"Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention, we would be breaking about fifty school rules. And, it'll be dangerous. Very dangerous."
2,1299,49,44,3,No Spell,"Here it is. 'The Polyjuice Potion.'  'Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.'"
2,1300,49,44,2,No Spell,"Do you mean, if Harry and I drink that stuff, we'll turn into Crabbe and Goyle?"
2,1301,49,44,3,No Spell,Yes.
2,1302,49,44,2,No Spell,Wicked! Malfoy'll tell us anything.
2,1303,49,44,3,No Spell,Exactly. But it's tricky. I've never seen a more complicated potion.
2,1304,49,44,1,No Spell,"Well, how long will it take to make?"
2,1305,49,44,3,No Spell,A month.
2,1306,49,44,1,No Spell,"A month? But, Hermione, if Malfoy is the Heir of Slytherin, he could attack half the Muggle-borns in the school by then."
2,1307,49,44,3,No Spell,I know. But it's the only plan we've got.
2,1308,49,52,127,No Spell,Yeah! Come on Slytherin!
2,1309,49,52,52,No Spell,Another goal for Slytherin! They lead Gryffindor ninety to thirty!
2,1310,49,52,82,No Spell,Yeah! Yeah!
2,1311,49,52,12,No Spell,"All right there, Scarhead?"
2,1312,49,52,46,No Spell,"Watch yourself, Harry!"
2,1313,49,52,1,No Spell,Wood! Look out!
2,1314,49,52,5,No Spell,"Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!"
2,1315,49,52,2,No Spell,I'll stop it.
2,1316,49,52,3,No Spell,No! Even with a proper wand it's too risky. You could hit Harry!
2,1317,49,52,12,No Spell,"Training for the ballet, Potter?"
2,1318,49,52,12,No Spell,"You'll never catch me, Potter!"
2,1319,49,52,3,No Spell,Let's go.
2,1320,49,52,52,No Spell,Harry Potter has caught the Snitch! Gryffindor wins!
2,1321,49,52,3,Finite incantatem,Finite incantatem!
2,1322,50,52,1,No Spell,Thank you.
2,1323,50,52,3,No Spell,Are you okay?
2,1324,50,52,1,No Spell,"No, I think my- I think my arm's broken."
2,1325,50,52,28,No Spell,"Not to worry, Harry. I will fix that arm of yours straight away."
2,1326,50,52,1,No Spell,"No, not you."
2,1327,50,52,28,Brackium Emendo,"Oh, poor boy doesn't know what he's saying. Now, this won't hurt a bit. Brackium emendo!"
2,1328,50,52,127,No Spell,Oh! Ooh! Ugh!
2,1329,50,52,28,No Spell,"Ah, yes, well, ha, that can sometimes happen, um, butuh, the point is, uh,"
2,1330,50,52,126,No Spell,Ohh! Uhh!
2,1331,50,52,28,No Spell,"you can no longer feel any pain, and, heh- very clearly, the bones are not broken."
2,1332,50,52,5,No Spell,Broken? There's no bones left!
2,1333,50,52,127,No Spell,Uh-huh-ugh!
2,1334,50,52,28,No Spell,"Much more flexible, though."
2,1335,50,52,12,No Spell,"Uhh, uhhh"
2,1336,50,43,85,No Spell,"Oh, Mr. Malfoy, stop making such a fuss, you can go. Out of my way. Out of my way! Should've been brought straight to me. I can mend bones in a heartbeat- but growing them back"
2,1337,50,43,3,No Spell,"You will be able to, won't you?"
2,1338,50,43,85,No Spell,"Oh, I'll be able to, certainly. But it'll be painful. You're in for a rough night, Potter. Regrowing bones is a nasty business."
2,1339,50,43,1,No Spell,Ugh!
2,1340,50,43,85,No Spell,"Well, what do you expect? Pumpkin juice?"
2,1341,50,43,1,No Spell,Uh!
2,1342,50,43,86,No Spell,Kill. Kill Time to kill!
2,1343,50,43,27,No Spell,Hello!
2,1344,50,43,1,No Spell,Dobby?
2,1345,50,43,27,No Spell,Harry Potter should have listened to Dobby! Harry Potter should have gone back home when he missed the train.
2,1346,50,43,1,No Spell,It was you You stopped the barrier from letting Ron and me through.
2,1347,50,43,27,No Spell,"Indeed. Yes, sir."
2,1348,50,43,1,No Spell,You nearly got Ron and me expelled!
2,1349,50,43,27,No Spell,At least you would be away from here. Harry Potter must go home! Dobby thought his Bludger would be enough to make Harry Potter see that---
2,1350,50,43,1,No Spell,Your Bludger? You made that Bludger chase after me?
2,1351,50,43,27,No Spell,"Uhuh Dobby feels most aggrieved, sir. Dobby had to iron his hands."
2,1352,50,43,1,No Spell,"You'd better clear off before my bones come back, Dobby, or I might strangle you!"
2,1353,50,43,27,No Spell,Uh-huh-huh Dobby is used to death threats sir. Dobby gets them five times a day at home.
2,1354,50,43,1,No Spell,I don't suppose you could tell me why you're trying to kill me?
2,1355,50,43,27,No Spell,"Not kill you, sir, never kill you! Dobby remembers how it was before Harry Potter triumphed over He-Who-Must-Not-Be-Named. We house elves were treated like vermin, sir. Of course, Dobby is still treated like verminuh, huh, huh, huh! Aah, ahh"
2,1356,50,43,1,No Spell,Why do you wear that thing Dobby?
2,1357,50,43,27,No Spell,"This, sir? It is a mark of the house-elves' enslavement. Dobby can only be freed if his master presents him with clothes. Ah! Listen. Listen! Terrible things are about to happen at Hogwarts. Harry Potter must not stay here, now that history is to repeat itself."
2,1358,50,43,1,No Spell,Repeat itself? You mean this has happened before?
2,1359,50,43,27,No Spell,Ah! I shouldn't have said that! Oh! Ah! Dah! Bad Dobby! Bad!
2,1360,50,43,1,No Spell,"Dobby, stop it! Stop it! Stop, Dobby! Tell me, Dobby. When did this happen before? Who's doing it now?"
2,1361,50,43,27,No Spell,"Dobby cannot say, sir. Dobby only wants Harry Potter to be safe."
2,1362,50,43,1,No Spell,"No, Dobby. Tell me. Who is it?"
2,1363,50,43,85,No Spell,Put him here. What happened?
2,1364,50,43,4,No Spell,There's been another attack.
2,1365,50,43,7,No Spell,"I think- do ya know- I think he's been Petrified, Madame Pomfrey. Look! Perhaps he managed to take a picture of his attacker"
2,1366,50,43,7,No Spell,"What can this mean, Albus?"
2,1367,50,43,4,No Spell,It meansthat our students are in great danger.
2,1368,50,43,7,No Spell,What should I tell the staff.
2,1369,50,43,4,No Spell,"The truth. Tell them Hogwarts is no longer safe. It is as we feared, Minerva. The Chamber of Secrets has indeed been opened again."
2,1370,51,46,3,No Spell,Again? You mean the Chamber of Secrets has been opened before?
2,1371,51,46,2,No Spell,Of course. Don't you see? Lucius Malfoy must have opened it when he was at school here. And now he's taught Draco how to do it.
2,1372,51,46,3,No Spell,Maybe. We'll have to wait for the Polyjuice Potion to know for sure.
2,1373,51,46,2,No Spell,"Enlighten me. Why are we brewing this potion in broad daylight, in the middle of a girl's lavatory? Don't you think we'll get caught?"
2,1374,51,46,3,No Spell,Heh No. No one ever comes in here.
2,1375,51,46,2,No Spell,Why?
2,1376,51,46,3,No Spell,Moaning Myrtle.
2,1377,51,46,2,No Spell,Who?
2,1378,51,46,3,No Spell,Moaning Myrtle.
2,1379,51,46,2,No Spell,Who's Moaning Myrtle?
2,1380,51,46,39,No Spell,"I'm Moaning Myrtle! I wouldn't expect you to know me! Who would ever talk about ugly, miserable, moping Moaning Myrtle? Huhaaaah!"
2,1381,51,46,3,No Spell,She's a little sensitive.
2,1382,51,36,28,No Spell,"Gather 'round, gather 'round! Can everybody see me? Can you all hear me? Excellent! In light of the dark events of recent weeks, Professor Dumbledore has granted me permission to start this little Dueling Club to train you all up in case you ever need to defend yourselves, as I myself have done on countless occasions- for full details, see my published works. Let me introduce my assistant, Professor Snape. He has sportingly agreed to help me with a short demonstration. Now, I don't want any of you youngsters to worry- you'll still have your Potions master when I'm through with him, never fear. One, two, three."
2,1383,51,36,6,Expelliarmus,Expelliarmus!
2,1384,51,36,28,No Spell,Whoaah!
2,1385,51,36,3,No Spell,Do you think he's all right?
2,1386,51,36,2,No Spell,Who cares?
2,1387,51,36,28,No Spell,"An excellent idea to show them that, Professor Snape, but if you don't mind me saying, it was pretty obvious- ah- what you were about to do. And if I had wanted to stop you, it would have been only too easy."
2,1388,51,36,6,No Spell,"Perhaps it would be prudent to first teach the students to block unfriendly spells, Professor."
2,1389,51,36,28,No Spell,"An excellent suggestion, Professor Snape! Ah Let's have a volunteer pair! Um, Potter, Weasley, how about you?"
2,1390,51,36,6,No Spell,"Weasley's wand causes devastation with the simplest spells. We'll be sending Potter to the hospital wing in a matchbox. Might I suggest someone from my own house? Malfoy, perhaps?"
2,1391,51,36,28,No Spell,"Good luck, Potter."
2,1392,51,36,1,No Spell,"Thank you, sir."
2,1393,51,36,28,No Spell,Wands at the ready.
2,1394,51,36,12,No Spell,"Scared, Potter?"
2,1395,51,36,1,No Spell,You wish.
2,1396,51,36,28,No Spell,"On the count of three, cast your charms to disarm your opponent- only to disarm. We don't want any accidents here. One, two--"
2,1397,51,36,12,No Spell,Everte statium!
2,1398,51,36,3,No Spell,Oh!
2,1399,51,36,80,No Spell,"Ha, ha, ha, ha, ha!"
2,1400,51,36,1,Rictusempra,Rictusempra!
2,1401,52,36,28,No Spell,I said disarm only!
2,1402,52,36,12,Serpensortia,Serpensortia!
2,1403,52,36,6,No Spell,"Don't move, Potter. I'll get rid of it for you."
2,1404,52,36,28,Alarte Ascendare,"Allow me, Professor Snape. Alarte ascendare!"
2,1405,52,36,1,No Spell,Sya- hassa- she. Sya- hasi- heth. Sya- hasi- heth.
2,1406,52,36,6,Vipera Evanesca,Vipera evanesca.
2,1407,52,36,109,No Spell,What are you playing at?
2,1408,52,39,2,No Spell,You're a Parselmouth? Why didn't you tell us?
2,1409,52,39,1,No Spell,I'm a what?
2,1410,52,39,3,No Spell,You can talk to snakes.
2,1411,52,39,1,No Spell,"I know. I mean, I accidentally set a python on my cousin Dudley at the zoo once. Uh, once! But, so what? I bet loads of people here can do it."
2,1412,52,39,3,No Spell,"No, they can't. It's not a very common gift, Harry. This is bad."
2,1413,52,39,1,No Spell,What's bad? If I hadn't told that snake not to attack Justin.
2,1414,52,39,2,No Spell,"Oh, that's what you said to it!"
2,1415,52,39,1,No Spell,You were there! You heard me!
2,1416,52,39,2,No Spell,I heard you speaking Parseltongue. Snake language?
2,1417,52,39,1,No Spell,I spoke a different language? But- I didn't realize I- how can I speak a language without knowing I can?
2,1418,52,39,3,No Spell,"I don't know, Harry, but it sounded like you were egging the snake on, or something. Harry, listen to me. There's a reason the symbol of Slytherin House is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes, too."
2,1419,52,39,2,No Spell,"Exactly! Now the whole school's gonna think you're his great- greatgreat grandson, or something."
2,1420,52,39,1,No Spell,But I'm not I can't be.
2,1421,52,39,3,No Spell,"He lived a thousand years ago; for all we know, you could be."
2,1422,52,28,1,No Spell,I'll see you back in the common room.
2,1423,52,28,86,No Spell,BloodI want bloodThey all must die. Kill Kill Kill! Time to kill.
2,1424,53,28,35,No Spell,"Caught in the act! I'll have you out this time, Potter. Mark my words."
2,1425,53,28,1,No Spell,No! Mr. Filch! Y-you- you don't understand!
2,1426,53,28,7,No Spell,Oh!
2,1427,53,28,1,No Spell,Professor I swear I didn't!
2,1428,53,28,7,No Spell,"This is out of my hands, Potter."
2,1429,53,41,7,No Spell,Professor Dumbledore will be waiting for you. Sherbet lemon.
2,1430,53,41,1,No Spell,Professor Dumbledore?
2,1431,53,41,128,No Spell,"Bee in your bonnet, Potter?"
2,1432,53,41,1,No Spell,I I-I was- I was just wondering if you'd put me in the right house.
2,1433,53,41,128,No Spell,"Yes, you were particularly difficult to place. But, I stand by what I said last year-- you would have done well in Slytherin."
2,1434,53,41,1,No Spell,You're wrong.
2,1435,53,41,128,No Spell,Umm
2,1436,53,41,4,No Spell,Harry?
2,1437,53,41,1,No Spell,"Professor! Sir, your bird- there was nothing I could do- he- he just caught fire!"
